t,separation_m
45.017,3.4415
45.022,3.4415
45.038,3.4359
45.041,3.4359
45.058,3.4302
45.061,3.4302
45.077,3.4246
45.081,3.4246
45.098,3.4190
45.101,3.4190
45.118,3.4134
45.122,3.4134
45.137,3.4079
45.141,3.4079
45.158,3.4024
45.162,3.4024
45.178,3.3970
45.181,3.3970
45.197,3.3915
45.202,3.3915
45.217,3.3861
45.221,3.3861
45.237,3.3808
45.241,3.3808
45.258,3.3754
45.262,3.3754
45.278,3.3701
45.281,3.3701
45.297,3.3648
45.302,3.3648
45.317,3.3596
45.321,3.3596
45.338,3.3544
45.342,3.3544
45.357,3.3492
45.361,3.3492
45.377,3.3441
45.382,3.3441
45.397,3.3390
45.401,3.3390
45.417,3.3339
45.421,3.3339
45.437,3.3288
45.441,3.3288
45.457,3.3238
45.460,3.3238
45.477,3.3188
45.482,3.3188
45.497,3.3139
45.500,3.3139
45.517,3.3090
45.522,3.3090
45.538,3.3041
45.542,3.3041
45.558,3.2993
45.561,3.2993
45.578,3.2945
45.581,3.2945
45.597,3.2897
45.601,3.2897
45.619,3.2850
45.621,3.2850
45.637,3.2803
45.641,3.2803
45.658,3.2756
45.661,3.2756
45.678,3.2710
45.681,3.2710
45.697,3.2664
45.701,3.2664
45.717,3.2619
45.722,3.2619
45.738,3.2574
45.743,3.2574
45.758,3.2530
45.761,3.2530
45.777,3.2485
45.781,3.2485
45.797,3.2442
45.802,3.2442
45.817,3.2398
45.821,3.2398
45.837,3.2355
45.841,3.2355
45.857,3.2313
45.861,3.2313
45.878,3.2271
45.881,3.2271
45.898,3.2229
45.901,3.2229
45.918,3.2188
45.921,3.2188
45.937,3.2147
45.941,3.2147
45.957,3.2107
45.962,3.2107
45.977,3.2067
45.981,3.2067
45.997,3.2027
46.001,3.2027
46.017,3.1988
46.021,3.1988
46.037,3.1949
46.041,3.1949
46.057,3.1911
46.061,3.1911
46.078,3.1873
46.081,3.1873
46.098,3.1835
46.101,3.1835
46.117,3.1798
46.122,3.1798
46.138,3.1762
46.141,3.1762
46.158,3.1726
46.161,3.1726
46.177,3.1690
46.182,3.1690
46.198,3.1654
46.202,3.1654
46.218,3.1619
46.221,3.1619
46.238,3.1585
46.242,3.1585
46.258,3.1550
46.262,3.1550
46.277,3.1516
46.281,3.1516
46.297,3.1483
46.301,3.1483
46.317,3.1450
46.321,3.1450
46.338,3.1417
46.341,3.1417
46.357,3.1385
46.361,3.1385
46.377,3.1353
46.382,3.1353
46.398,3.1322
46.402,3.1322
46.417,3.1291
46.421,3.1291
46.437,3.1260
46.443,3.1260
46.457,3.1230
46.462,3.1230
46.477,3.1200
46.481,3.1200
46.498,3.1170
46.502,3.1170
46.518,3.1142
46.524,3.1142
46.537,3.1113
46.541,3.1113
46.557,3.1085
46.562,3.1085
46.577,3.1057
46.581,3.1057
46.598,3.1030
46.601,3.1030
46.617,3.1003
46.621,3.1003
46.638,3.0976
46.642,3.0976
46.657,3.0950
46.662,3.0950
46.677,3.0925
46.681,3.0925
46.698,3.0900
46.702,3.0900
46.717,3.0875
46.720,3.0875
46.738,3.0851
46.742,3.0851
46.757,3.0828
46.762,3.0828
46.777,3.0804
46.781,3.0804
46.797,3.0782
46.801,3.0782
46.818,3.0760
46.821,3.0760
46.837,3.0738
46.841,3.0738
46.857,3.0717
46.861,3.0717
46.877,3.0696
46.882,3.0696
46.897,3.0676
46.902,3.0676
46.917,3.0656
46.921,3.0656
46.938,3.0637
46.941,3.0637
46.958,3.0619
46.962,3.0619
46.977,3.0601
46.980,3.0601
46.998,3.0583
47.000,3.0583
47.017,3.0566
47.021,3.0566
47.037,3.0551
47.041,3.0551
47.057,3.0535
47.063,3.0535
47.078,3.0521
47.082,3.0521
47.098,3.0507
47.101,3.0507
47.117,3.0494
47.121,3.0494
47.138,3.0482
47.141,3.0482
47.157,3.0470
47.161,3.0470
47.177,3.0459
47.182,3.0459
47.197,3.0448
47.200,3.0448
47.217,3.0438
47.221,3.0438
47.237,3.0428
47.241,3.0428
47.257,3.0419
47.261,3.0419
47.277,3.0411
47.282,3.0411
47.298,3.0402
47.301,3.0402
47.318,3.0395
47.321,3.0395
47.337,3.0387
47.341,3.0387
47.357,3.0381
47.361,3.0381
47.378,3.0374
47.381,3.0374
47.397,3.0368
47.401,3.0368
47.418,3.0362
47.421,3.0362
47.438,3.0356
47.441,3.0356
47.457,3.0351
47.461,3.0351
47.478,3.0346
47.481,3.0346
47.498,3.0342
47.500,3.0342
47.517,3.0337
47.521,3.0337
47.538,3.0333
47.540,3.0333
47.557,3.0329
47.561,3.0329
47.578,3.0326
47.581,3.0326
47.597,3.0322
47.599,3.0322
47.617,3.0319
47.622,3.0319
47.637,3.0316
47.641,3.0316
47.658,3.0313
47.661,3.0313
47.678,3.0310
47.682,3.0310
47.697,3.0308
47.700,3.0308
47.718,3.0306
47.722,3.0306
47.737,3.0303
47.741,3.0303
47.757,3.0301
47.761,3.0301
47.777,3.0300
47.781,3.0300
47.797,3.0298
47.804,3.0298
47.817,3.0296
47.822,3.0296
47.838,3.0295
47.841,3.0295
47.857,3.0293
47.861,3.0293
47.878,3.0292
47.881,3.0292
47.897,3.0291
47.902,3.0291
47.917,3.0290
47.922,3.0290
47.938,3.0289
47.941,3.0289
47.957,3.0288
47.961,3.0288
47.977,3.0287
47.981,3.0287
47.997,3.0286
48.001,3.0286
48.018,3.0286
48.020,3.0286
48.037,3.0285
48.041,3.0285
48.057,3.0284
48.061,3.0284
48.077,3.0284
48.081,3.0284
48.097,3.0284
48.101,3.0284
48.116,3.0283
48.122,3.0283
48.138,3.0283
48.141,3.0283
48.158,3.0283
48.162,3.0283
48.177,3.0282
48.181,3.0282
48.198,3.0282
48.201,3.0282
48.217,3.0282
48.221,3.0282
48.238,3.0282
48.242,3.0282
48.257,3.0282
48.262,3.0282
48.277,3.0282
48.281,3.0282
48.298,3.0282
48.301,3.0282
48.318,3.0282
48.322,3.0282
48.338,3.0282
48.342,3.0282
48.357,3.0282
48.361,3.0282
48.377,3.0282
48.383,3.0282
48.398,3.0282
48.401,3.0282
48.417,3.0282
48.421,3.0282
48.438,3.0282
48.441,3.0282
48.457,3.0282
48.461,3.0282
48.478,3.0282
48.482,3.0282
48.497,3.0282
48.502,3.0282
48.517,3.0282
48.521,3.0282
48.537,3.0282
48.541,3.0282
48.557,3.0282
48.561,3.0282
48.578,3.0282
48.581,3.0282
48.597,3.0282
48.601,3.0282
48.618,3.0282
48.620,3.0282
48.637,3.0282
48.642,3.0282
48.657,3.0282
48.661,3.0282
48.678,3.0282
48.681,3.0282
48.697,3.0282
48.700,3.0282
48.717,3.0282
48.721,3.0282
48.739,3.0282
48.742,3.0282
48.758,3.0282
48.762,3.0282
48.777,3.0282
48.781,3.0282
48.797,3.0282
48.801,3.0282
48.817,3.0282
48.821,3.0282
48.838,3.0282
48.842,3.0282
48.859,3.0282
48.861,3.0282
48.877,3.0282
48.881,3.0282
48.898,3.0282
48.902,3.0282
48.917,3.0282
48.921,3.0282
48.938,3.0282
48.942,3.0282
48.957,3.0282
48.962,3.0282
48.977,3.0282
48.982,3.0282
48.997,3.0282
49.000,3.0282
49.017,3.0282
49.021,3.0282
49.038,3.0282
49.042,3.0282
49.058,3.0282
49.061,3.0282
49.077,3.0282
49.082,3.0282
49.096,3.0282
49.102,3.0282
49.117,3.0282
49.121,3.0282
49.137,3.0282
49.142,3.0282
49.157,3.0282
49.163,3.0282
49.177,3.0282
49.181,3.0282
49.197,3.0282
49.201,3.0282
49.217,3.0282
49.222,3.0282
49.237,3.0282
49.241,3.0282
49.258,3.0282
49.262,3.0282
49.277,3.0282
49.281,3.0282
49.297,3.0282
49.302,3.0282
49.317,3.0282
49.320,3.0282
49.337,3.0282
49.342,3.0282
49.358,3.0282
49.361,3.0282
49.378,3.0282
49.382,3.0282
49.396,3.0282
49.402,3.0282
49.417,3.0282
49.421,3.0282
49.437,3.0282
49.441,3.0282
49.457,3.0282
49.462,3.0282
49.478,3.0282
49.482,3.0282
49.497,3.0282
49.501,3.0282
49.518,3.0282
49.522,3.0282
49.537,3.0282
49.542,3.0282
49.557,3.0282
49.561,3.0282
49.577,3.0282
49.581,3.0282
49.598,3.0282
49.601,3.0282
49.618,3.0282
49.621,3.0282
49.637,3.0282
49.641,3.0282
49.657,3.0282
49.662,3.0282
49.677,3.0282
49.682,3.0282
49.697,3.0282
49.701,3.0282
49.718,3.0282
49.722,3.0282
49.738,3.0282
49.741,3.0282
49.758,3.0282
49.762,3.0282
49.778,3.0282
49.781,3.0282
49.797,3.0282
49.801,3.0282
49.817,3.0282
49.822,3.0282
49.836,3.0282
49.842,3.0282
49.859,3.0282
49.861,3.0282
49.877,3.0282
49.881,3.0282
49.898,3.0282
49.901,3.0282
49.916,3.0282
49.921,3.0282
49.937,3.0282
49.941,3.0282
49.957,3.0282
49.961,3.0282
49.978,3.0282
49.981,3.0282
49.997,3.0282
50.001,3.0282
50.018,3.0282
50.021,3.0282
50.037,3.0282
50.041,3.0282
50.057,3.0282
50.061,3.0282
50.077,3.0282
50.081,3.0282
50.097,3.0282
50.101,3.0282
50.118,3.0282
50.122,3.0282
50.137,3.0282
50.141,3.0282
50.157,3.0282
50.161,3.0282
50.178,3.0282
50.181,3.0282
50.198,3.0282
50.201,3.0282
50.217,3.0282
50.221,3.0282
50.237,3.0282
50.242,3.0282
50.256,3.0282
50.261,3.0282
50.277,3.0282
50.281,3.0282
50.297,3.0282
50.300,3.0282
50.318,3.0282
50.322,3.0282
50.337,3.0282
50.342,3.0282
50.357,3.0282
50.361,3.0282
50.377,3.0282
50.383,3.0282
50.397,3.0282
50.401,3.0282
50.417,3.0282
50.422,3.0282
50.438,3.0282
50.441,3.0282
50.457,3.0282
50.462,3.0282
50.478,3.0282
50.481,3.0282
50.498,3.0282
50.501,3.0282
50.517,3.0282
50.521,3.0282
50.537,3.0282
50.541,3.0282
50.557,3.0282
50.561,3.0282
50.578,3.0282
50.581,3.0282
50.598,3.0282
50.601,3.0282
50.617,3.0282
50.622,3.0282
50.637,3.0282
50.642,3.0282
50.657,3.0282
50.661,3.0282
50.677,3.0282
50.680,3.0282
50.698,3.0282
50.701,3.0282
50.717,3.0282
50.722,3.0282
50.737,3.0282
50.742,3.0282
50.757,3.0282
50.761,3.0282
50.778,3.0282
50.781,3.0282
50.798,3.0282
50.801,3.0282
50.817,3.0282
50.821,3.0282
50.837,3.0282
50.841,3.0282
50.857,3.0282
50.861,3.0282
50.877,3.0282
50.881,3.0282
50.899,3.0282
50.902,3.0282
50.917,3.0282
50.920,3.0282
50.937,3.0282
50.941,3.0282
50.957,3.0282
50.961,3.0282
50.977,3.0282
50.981,3.0282
50.997,3.0282
51.001,3.0282
51.015,3.0282
51.022,3.0282
51.037,3.0282
51.041,3.0282
51.057,3.0282
51.061,3.0282
51.077,3.0282
51.081,3.0282
51.097,3.0282
51.101,3.0282
51.117,3.0282
51.121,3.0282
51.137,3.0282
51.142,3.0282
51.157,3.0282
51.161,3.0282
51.177,3.0282
51.181,3.0282
51.197,3.0282
51.202,3.0282
51.217,3.0282
51.222,3.0282
51.237,3.0282
51.241,3.0282
51.257,3.0282
51.261,3.0282
51.277,3.0282
51.282,3.0282
51.298,3.0282
