robot,payload,stage,t,v
amr1,loaded,nav,42.660,0.5000
amr1,loaded,nav,42.680,0.5000
amr1,loaded,nav,42.700,0.5000
amr1,loaded,nav,42.720,0.5000
amr1,loaded,nav,42.740,0.5000
amr1,loaded,nav,42.760,0.5000
amr1,loaded,nav,42.781,0.5000
amr1,loaded,nav,42.800,0.5000
amr1,loaded,nav,42.820,0.5000
amr1,loaded,nav,42.841,0.5000
amr1,loaded,nav,42.860,0.5000
amr1,loaded,nav,42.880,0.5000
amr1,loaded,nav,42.902,0.5000
amr1,loaded,nav,42.921,0.5000
amr1,loaded,nav,42.940,0.5000
amr1,loaded,nav,42.961,0.5000
amr1,loaded,nav,42.981,0.5000
amr1,loaded,nav,43.000,0.5000
amr1,loaded,nav,43.020,0.5000
amr1,loaded,nav,43.042,0.5000
amr1,loaded,nav,43.060,0.5000
amr1,loaded,nav,43.081,0.5000
amr1,loaded,nav,43.101,0.5000
amr1,loaded,nav,43.120,0.5000
amr1,loaded,nav,43.140,0.5000
amr1,loaded,nav,43.160,0.5000
amr1,loaded,nav,43.181,0.5000
amr1,loaded,nav,43.200,0.5000
amr1,loaded,nav,43.220,0.5000
amr1,loaded,nav,43.240,0.5000
amr1,loaded,nav,43.261,0.5000
amr1,loaded,nav,43.280,0.5000
amr1,loaded,nav,43.300,0.5000
amr1,loaded,nav,43.321,0.5000
amr1,loaded,nav,43.342,0.5000
amr1,loaded,nav,43.361,0.5000
amr1,loaded,nav,43.380,0.5000
amr1,loaded,nav,43.400,0.5000
amr1,loaded,nav,43.420,0.5000
amr1,loaded,nav,43.441,0.5000
amr1,loaded,nav,43.460,0.5000
amr1,loaded,nav,43.481,0.5000
amr1,loaded,nav,43.503,0.5000
amr1,loaded,nav,43.521,0.5000
amr1,loaded,nav,43.542,0.5000
amr1,loaded,nav,43.561,0.5000
amr1,loaded,nav,43.580,0.5000
amr1,loaded,nav,43.600,0.5000
amr1,loaded,nav,43.621,0.5000
amr1,loaded,nav,43.640,0.5000
amr1,loaded,nav,43.662,0.5000
amr1,loaded,nav,43.681,0.5000
amr1,loaded,nav,43.700,0.5000
amr1,loaded,nav,43.721,0.5000
amr1,loaded,nav,43.741,0.5000
amr1,loaded,nav,43.761,0.5000
amr1,loaded,nav,43.782,0.5000
amr1,loaded,nav,43.800,0.5000
amr1,loaded,nav,43.820,0.5000
amr1,loaded,nav,43.840,0.5000
amr1,loaded,nav,43.861,0.5000
amr1,loaded,nav,43.880,0.5000
amr1,loaded,nav,43.900,0.5000
amr1,loaded,nav,43.920,0.5000
amr1,loaded,nav,43.940,0.5000
amr1,loaded,nav,43.960,0.5000
amr1,loaded,nav,43.980,0.5000
amr1,loaded,nav,44.000,0.5000
amr1,loaded,nav,44.020,0.5000
amr1,loaded,nav,44.040,0.5000
amr1,loaded,nav,44.060,0.5000
amr1,loaded,nav,44.080,0.5000
amr1,loaded,nav,44.100,0.5000
amr1,loaded,nav,44.121,0.5000
amr1,loaded,nav,44.140,0.5000
amr1,loaded,nav,44.162,0.5000
amr1,loaded,nav,44.181,0.5000
amr1,loaded,nav,44.200,0.5000
amr1,loaded,nav,44.220,0.5000
amr1,loaded,nav,44.241,0.5000
amr1,loaded,nav,44.261,0.5000
amr1,loaded,nav,44.280,0.5000
amr1,loaded,nav,44.300,0.5000
amr1,loaded,nav,44.321,0.5000
amr1,loaded,nav,44.340,0.5000
amr1,loaded,nav,44.361,0.5000
amr1,loaded,nav,44.380,0.5000
amr1,loaded,nav,44.401,0.5000
amr1,loaded,nav,44.421,0.5000
amr1,loaded,nav,44.442,0.5000
amr1,loaded,nav,44.460,0.5000
amr1,loaded,nav,44.485,0.5000
amr1,loaded,nav,44.502,0.5000
amr1,loaded,nav,44.520,0.5000
amr1,loaded,nav,44.542,0.5000
amr1,loaded,nav,44.562,0.5000
amr1,loaded,nav,44.581,0.5000
amr1,loaded,nav,44.600,0.5000
amr1,loaded,nav,44.620,0.5000
amr1,loaded,nav,44.640,0.5000
amr1,loaded,nav,44.660,0.5000
amr1,loaded,nav,44.680,0.5000
amr1,loaded,nav,44.700,0.5000
amr1,loaded,nav,44.721,0.5000
amr1,loaded,nav,44.740,0.5000
amr1,loaded,nav,44.761,0.5000
amr1,loaded,nav,44.780,0.5000
amr1,loaded,nav,44.800,0.5000
amr1,loaded,nav,44.820,0.5000
amr1,loaded,nav,44.840,0.5000
amr1,loaded,nav,44.860,0.5000
amr1,loaded,nav,44.881,0.5000
amr1,loaded,nav,44.900,0.5000
amr1,loaded,nav,44.922,0.5000
amr1,loaded,nav,44.941,0.5000
amr1,loaded,nav,44.961,0.5000
amr1,loaded,nav,44.980,0.5000
amr1,loaded,nav,45.000,0.5000
amr1,loaded,nav,45.020,0.5000
amr1,loaded,nav,45.040,0.5000
amr1,loaded,nav,45.061,0.5000
amr1,loaded,nav,45.080,0.5000
amr1,loaded,nav,45.101,0.5000
amr1,loaded,nav,45.121,0.5000
amr1,loaded,nav,45.140,0.5000
amr1,loaded,nav,45.160,0.5000
amr1,loaded,nav,45.181,0.5000
amr1,loaded,nav,45.201,0.5000
amr1,loaded,nav,45.221,0.5000
amr1,loaded,nav,45.241,0.5000
amr1,loaded,nav,45.260,0.5000
amr1,loaded,nav,45.280,0.5000
amr1,loaded,nav,45.300,0.5000
amr1,loaded,nav,45.321,0.5000
amr1,loaded,nav,45.341,0.5000
amr1,loaded,nav,45.361,0.5000
amr1,loaded,nav,45.380,0.5000
amr1,loaded,nav,45.401,0.5000
amr1,loaded,nav,45.423,0.5000
amr1,loaded,nav,45.441,0.5000
amr1,loaded,nav,45.460,0.5000
amr1,loaded,nav,45.481,0.5000
amr1,loaded,nav,45.501,0.5000
amr1,loaded,nav,45.520,0.5000
amr1,loaded,nav,45.541,0.5000
amr1,loaded,nav,45.560,0.5000
amr1,loaded,nav,45.580,0.5000
amr1,loaded,nav,45.601,0.5000
amr1,loaded,nav,45.620,0.5000
amr1,loaded,nav,45.645,0.5000
amr1,loaded,nav,45.660,0.5000
amr1,loaded,nav,45.681,0.5000
amr1,loaded,nav,45.701,0.5000
amr1,loaded,nav,45.720,0.5000
amr1,loaded,nav,45.741,0.5000
amr1,loaded,nav,45.762,0.5000
amr1,loaded,nav,45.780,0.5000
amr1,loaded,nav,45.801,0.5000
amr1,loaded,nav,45.820,0.5000
amr1,loaded,nav,45.840,0.5000
amr1,loaded,nav,45.860,0.5000
amr1,loaded,nav,45.880,0.5000
amr1,loaded,nav,45.900,0.5000
amr1,loaded,nav,45.920,0.5000
amr1,loaded,nav,45.941,0.5000
amr1,loaded,nav,45.960,0.5000
amr1,loaded,nav,45.981,0.5000
amr1,loaded,nav,46.001,0.5000
amr1,loaded,nav,46.021,0.5000
amr1,loaded,nav,46.042,0.5000
amr1,loaded,nav,46.060,0.5000
amr1,loaded,nav,46.084,0.5000
amr1,loaded,nav,46.100,0.0000
amr1,loaded,nav,46.121,0.0000
amr1,loaded,nav,46.140,0.0000
amr1,loaded,nav,46.161,0.0000
amr1,loaded,nav,46.180,0.0000
amr1,loaded,nav,46.200,0.0000
amr1,loaded,nav,46.221,0.0000
amr1,loaded,nav,46.241,0.0000
amr1,loaded,nav,46.260,0.0000
amr1,loaded,nav,46.281,0.0000
amr1,loaded,nav,46.302,0.0000
amr1,loaded,nav,46.321,0.0000
amr1,loaded,nav,46.340,0.0000
amr1,loaded,nav,46.360,0.0000
amr1,loaded,nav,46.381,0.0000
amr1,loaded,nav,46.401,0.0000
amr1,loaded,nav,46.421,0.0000
amr1,loaded,nav,46.441,0.0000
amr1,loaded,nav,46.460,0.0000
amr1,loaded,nav,46.481,0.0000
amr1,loaded,nav,46.500,0.0000
amr1,loaded,nav,46.520,0.0000
amr1,loaded,nav,46.541,0.0000
amr1,loaded,nav,46.563,0.0000
amr1,loaded,nav,46.580,0.0000
amr1,loaded,nav,46.602,0.0000
amr1,loaded,nav,46.621,0.0000
amr1,loaded,nav,46.641,0.0000
amr1,loaded,nav,46.660,0.0000
amr1,loaded,nav,46.681,0.0000
amr1,loaded,nav,46.703,0.0000
amr1,loaded,nav,46.720,0.0000
amr1,loaded,nav,46.741,0.0000
amr1,loaded,nav,46.760,0.0000
amr1,loaded,nav,46.780,0.0000
amr1,loaded,nav,46.802,0.0000
amr1,loaded,nav,46.820,0.0000
amr1,loaded,nav,46.841,0.0000
amr1,loaded,nav,46.860,0.0000
amr1,loaded,nav,46.881,0.0000
amr1,loaded,nav,46.901,0.0000
amr1,loaded,nav,46.920,0.0000
amr1,loaded,nav,46.941,0.0000
amr1,loaded,nav,46.960,0.0000
amr1,loaded,nav,46.981,0.0000
amr1,loaded,nav,47.002,0.0000
amr1,loaded,nav,47.020,0.0000
amr1,loaded,nav,47.042,0.0000
amr1,loaded,nav,47.060,0.0000
amr1,loaded,nav,47.080,0.0000
amr1,loaded,nav,47.100,0.0000
amr1,loaded,nav,47.120,0.0000
amr1,loaded,nav,47.140,0.0000
amr1,loaded,nav,47.160,0.0000
amr1,loaded,nav,47.180,0.0000
amr1,loaded,nav,47.200,0.0000
amr1,loaded,nav,47.222,0.0000
amr1,loaded,nav,47.240,0.0000
amr1,loaded,nav,47.261,0.0000
amr1,loaded,nav,47.281,0.0000
amr1,loaded,nav,47.301,0.0000
amr1,loaded,nav,47.320,0.0000
amr1,loaded,nav,47.340,0.0000
amr1,loaded,nav,47.362,0.0000
amr1,loaded,nav,47.381,0.0000
amr1,loaded,nav,47.401,0.0000
amr1,loaded,nav,47.421,0.0000
amr1,loaded,nav,47.440,0.0000
amr1,loaded,nav,47.461,0.0000
amr1,loaded,nav,47.481,0.0000
amr1,loaded,nav,47.501,0.0000
amr1,loaded,nav,47.521,0.0000
amr1,loaded,nav,47.542,0.0000
amr1,loaded,nav,47.560,0.0000
amr1,loaded,nav,47.581,0.0000
amr1,loaded,nav,47.600,0.0000
amr1,loaded,nav,47.621,0.0000
amr1,loaded,nav,47.640,0.0000
amr1,loaded,nav,47.660,0.0000
amr1,loaded,nav,47.681,0.0000
amr1,loaded,nav,47.700,0.0000
amr1,loaded,nav,47.720,0.0000
amr1,loaded,nav,47.741,0.0000
amr1,loaded,nav,47.761,0.0000
amr1,loaded,nav,47.782,0.0000
amr1,loaded,nav,47.801,0.0000
amr1,loaded,nav,47.820,0.0000
amr1,loaded,nav,47.841,0.0000
amr1,loaded,nav,47.860,0.0000
amr1,loaded,nav,47.880,0.0000
amr1,loaded,nav,47.902,0.0000
amr1,loaded,nav,47.921,0.0000
amr1,loaded,nav,47.941,0.0000
amr1,loaded,nav,47.961,0.0000
amr1,loaded,nav,47.980,0.0000
amr1,loaded,nav,48.001,0.0000
amr1,loaded,nav,48.020,0.0000
amr1,loaded,nav,48.048,0.0000
amr1,loaded,nav,48.060,0.0000
amr1,loaded,nav,48.081,0.0000
amr1,loaded,nav,48.101,0.0000
amr1,loaded,nav,48.121,0.0000
amr1,loaded,nav,48.140,0.0000
amr1,loaded,nav,48.161,0.0000
amr1,loaded,nav,48.180,0.0000
amr1,loaded,nav,48.200,0.0000
amr1,loaded,nav,48.221,0.0000
amr1,loaded,nav,48.242,0.0000
amr1,loaded,nav,48.260,0.0000
amr1,loaded,nav,48.280,0.0000
amr1,loaded,nav,48.302,0.0000
amr1,loaded,nav,48.320,0.0000
amr1,loaded,nav,48.341,0.0000
amr1,loaded,nav,48.360,0.0000
amr1,loaded,nav,48.382,0.0000
amr1,loaded,nav,48.401,0.0000
amr1,loaded,nav,48.420,0.0000
amr1,loaded,nav,48.440,0.0000
amr1,loaded,nav,48.460,0.0000
amr1,loaded,nav,48.481,0.0000
amr1,loaded,nav,48.501,0.0000
amr1,loaded,nav,48.523,0.0000
amr1,loaded,nav,48.540,0.0000
amr1,loaded,nav,48.561,0.0000
amr1,loaded,nav,48.581,0.0000
amr1,loaded,nav,48.600,0.0000
amr1,loaded,nav,48.622,0.0000
amr1,loaded,nav,48.641,0.0000
amr1,loaded,nav,48.660,0.0000
amr1,loaded,nav,48.680,0.0000
amr1,loaded,nav,48.700,0.0000
amr1,loaded,nav,48.720,0.0000
amr1,loaded,nav,48.741,0.0000
amr1,loaded,nav,48.760,0.0000
amr1,loaded,nav,48.781,0.0000
amr1,loaded,nav,48.800,0.0000
amr1,loaded,nav,48.821,0.0000
amr1,loaded,nav,48.840,0.0000
amr1,loaded,nav,48.861,0.0000
amr1,loaded,nav,48.881,0.0000
amr1,loaded,nav,48.900,0.0000
amr1,loaded,nav,48.921,0.0000
amr1,loaded,nav,48.942,0.0000
amr1,loaded,nav,48.960,0.0000
amr1,loaded,nav,48.980,0.0000
amr1,loaded,nav,49.000,0.0000
amr1,loaded,nav,49.023,0.0000
amr1,loaded,nav,49.040,0.0000
amr1,loaded,nav,49.061,0.0000
amr1,loaded,nav,49.081,0.0000
amr1,loaded,nav,49.102,0.0000
amr1,loaded,nav,49.122,0.0000
amr1,loaded,nav,49.140,0.0000
amr1,loaded,nav,49.161,0.0000
amr1,loaded,nav,49.181,0.0000
amr1,loaded,nav,49.200,0.0000
amr1,loaded,nav,49.220,0.0000
amr1,loaded,nav,49.241,0.0000
amr1,loaded,nav,49.260,0.0000
amr1,loaded,nav,49.280,0.0000
amr1,loaded,nav,49.301,0.0000
amr1,loaded,nav,49.323,0.0000
amr1,loaded,nav,49.341,0.0000
amr1,loaded,nav,49.360,0.0000
amr1,loaded,nav,49.382,0.0000
amr1,loaded,nav,49.400,0.0000
amr1,loaded,nav,49.421,0.0000
amr1,loaded,nav,49.440,0.0000
amr1,loaded,nav,49.463,0.0000
amr1,loaded,nav,49.480,0.0000
amr1,loaded,nav,49.500,0.0000
amr1,loaded,nav,49.521,0.0000
amr1,loaded,nav,49.540,0.0000
amr1,loaded,nav,49.561,0.0000
amr1,loaded,nav,49.581,0.0000
amr1,loaded,nav,49.601,0.0000
amr1,loaded,nav,49.620,0.0000
amr1,loaded,nav,49.644,0.0000
amr1,loaded,nav,49.661,0.0000
amr1,loaded,nav,49.680,0.0000
amr1,loaded,nav,49.701,0.0000
amr1,loaded,nav,49.721,0.0000
amr1,loaded,nav,49.740,0.0000
amr1,loaded,nav,49.761,0.0000
amr1,loaded,nav,49.781,0.0000
amr1,loaded,nav,49.801,0.0000
amr1,loaded,nav,49.823,0.0000
amr1,loaded,nav,49.841,0.0000
amr1,loaded,nav,49.860,0.0000
amr1,loaded,nav,49.880,0.0000
amr1,loaded,nav,49.905,0.0000
amr1,loaded,nav,49.922,0.0000
amr1,loaded,nav,49.940,0.0000
amr1,loaded,nav,49.960,0.0000
amr1,loaded,nav,49.982,0.0000
amr1,loaded,nav,50.001,0.0000
amr1,loaded,nav,50.021,0.0000
amr1,loaded,nav,50.040,0.0000
amr1,loaded,nav,50.062,0.0000
amr1,loaded,nav,50.080,0.0000
amr1,loaded,nav,50.100,0.0000
amr1,loaded,nav,50.123,0.0000
amr1,loaded,nav,50.141,0.0000
amr1,loaded,nav,50.162,0.0000
amr1,loaded,nav,50.181,0.0000
amr1,loaded,nav,50.201,0.0000
amr1,loaded,nav,50.222,0.0000
amr1,loaded,nav,50.241,0.0000
amr1,loaded,nav,50.260,0.0000
amr1,loaded,nav,50.281,0.0000
amr1,loaded,nav,50.302,0.0000
amr1,loaded,nav,50.321,0.0000
amr1,loaded,nav,50.340,0.0000
amr1,loaded,nav,50.360,0.0000
amr1,loaded,nav,50.383,0.0000
amr1,loaded,nav,50.404,0.0000
amr1,loaded,nav,50.420,0.0000
amr1,loaded,nav,50.440,0.0000
amr1,loaded,nav,50.460,0.0000
amr1,loaded,nav,50.480,0.0000
amr1,loaded,nav,50.503,0.0000
amr1,loaded,nav,50.520,0.0000
amr1,loaded,nav,50.541,0.0000
amr1,loaded,nav,50.560,0.0000
amr1,loaded,nav,50.580,0.0000
amr1,loaded,nav,50.601,0.0000
amr1,loaded,nav,50.622,0.0000
amr1,loaded,nav,50.641,0.0000
amr1,loaded,nav,50.661,0.0000
amr1,loaded,nav,50.683,0.0000
amr1,loaded,nav,50.705,0.0000
amr1,loaded,nav,50.720,0.0000
amr1,loaded,nav,50.740,0.0000
amr1,loaded,nav,50.760,0.0000
amr1,loaded,nav,50.780,0.0000
amr1,loaded,nav,50.802,0.0000
amr1,loaded,nav,50.822,0.0000
amr1,loaded,nav,50.841,0.0000
amr1,loaded,nav,50.862,0.0000
amr1,loaded,nav,50.881,0.0000
amr1,loaded,nav,50.902,0.0000
amr1,loaded,nav,50.922,0.0000
amr1,loaded,nav,50.940,0.0000
amr1,loaded,nav,50.963,0.0000
amr1,loaded,nav,50.981,0.0000
amr1,loaded,nav,51.001,0.0000
amr1,loaded,nav,51.020,0.0000
amr1,loaded,nav,51.040,0.0000
amr1,loaded,nav,51.062,0.0000
amr1,loaded,nav,51.080,0.0000
amr1,loaded,smoothed,39.126,0.0200
amr1,loaded,smoothed,39.155,0.0400
amr1,loaded,smoothed,39.183,0.0600
amr1,loaded,smoothed,39.207,0.0800
amr1,loaded,smoothed,39.238,0.1000
amr1,loaded,smoothed,39.274,0.1200
amr1,loaded,smoothed,39.303,0.1400
amr1,loaded,smoothed,39.331,0.1600
amr1,loaded,smoothed,39.363,0.1800
amr1,loaded,smoothed,39.388,0.2000
amr1,loaded,smoothed,39.414,0.2200
amr1,loaded,smoothed,39.448,0.2400
amr1,loaded,smoothed,39.478,0.2600
amr1,loaded,smoothed,39.509,0.2800
amr1,loaded,smoothed,39.537,0.3000
amr1,loaded,smoothed,39.567,0.3200
amr1,loaded,smoothed,39.596,0.3400
amr1,loaded,smoothed,39.623,0.3600
amr1,loaded,smoothed,39.653,0.3800
amr1,loaded,smoothed,39.681,0.4000
amr1,loaded,smoothed,39.709,0.4200
amr1,loaded,smoothed,39.735,0.4400
amr1,loaded,smoothed,39.764,0.4600
amr1,loaded,smoothed,39.792,0.4800
amr1,loaded,smoothed,39.820,0.5000
amr1,loaded,smoothed,39.849,0.5000
amr1,loaded,smoothed,39.875,0.5000
amr1,loaded,smoothed,39.906,0.5000
amr1,loaded,smoothed,39.938,0.5000
amr1,loaded,smoothed,39.965,0.5000
amr1,loaded,smoothed,39.993,0.5000
amr1,loaded,smoothed,40.021,0.5000
amr1,loaded,smoothed,40.049,0.5000
amr1,loaded,smoothed,40.078,0.5000
amr1,loaded,smoothed,40.108,0.5000
amr1,loaded,smoothed,40.135,0.5000
amr1,loaded,smoothed,40.172,0.5000
amr1,loaded,smoothed,40.199,0.5000
amr1,loaded,smoothed,40.228,0.5000
amr1,loaded,smoothed,40.254,0.5000
amr1,loaded,smoothed,40.281,0.5000
amr1,loaded,smoothed,40.311,0.5000
amr1,loaded,smoothed,40.338,0.5000
amr1,loaded,smoothed,40.368,0.5000
amr1,loaded,smoothed,40.401,0.5000
amr1,loaded,smoothed,40.423,0.5000
amr1,loaded,smoothed,40.461,0.5000
amr1,loaded,smoothed,40.490,0.5000
amr1,loaded,smoothed,40.519,0.5000
amr1,loaded,smoothed,40.548,0.5000
amr1,loaded,smoothed,40.578,0.5000
amr1,loaded,smoothed,40.610,0.5000
amr1,loaded,smoothed,40.642,0.5000
amr1,loaded,smoothed,40.670,0.5000
amr1,loaded,smoothed,40.695,0.5000
amr1,loaded,smoothed,40.723,0.5000
amr1,loaded,smoothed,40.753,0.5000
amr1,loaded,smoothed,40.787,0.5000
amr1,loaded,smoothed,40.819,0.5000
amr1,loaded,smoothed,40.850,0.5000
amr1,loaded,smoothed,40.879,0.5000
amr1,loaded,smoothed,40.909,0.5000
amr1,loaded,smoothed,40.939,0.5000
amr1,loaded,smoothed,40.971,0.5000
amr1,loaded,smoothed,41.002,0.5000
amr1,loaded,smoothed,41.032,0.5000
amr1,loaded,smoothed,41.066,0.5000
amr1,loaded,smoothed,41.100,0.5000
amr1,loaded,smoothed,41.132,0.5000
amr1,loaded,smoothed,41.163,0.5000
amr1,loaded,smoothed,41.196,0.5000
amr1,loaded,smoothed,41.228,0.5000
amr1,loaded,smoothed,41.259,0.5000
amr1,loaded,smoothed,41.288,0.5000
amr1,loaded,smoothed,41.313,0.5000
amr1,loaded,smoothed,41.343,0.5000
amr1,loaded,smoothed,41.371,0.5000
amr1,loaded,smoothed,41.400,0.5000
amr1,loaded,smoothed,41.427,0.5000
amr1,loaded,smoothed,41.452,0.5000
amr1,loaded,smoothed,41.484,0.5000
amr1,loaded,smoothed,41.507,0.5000
amr1,loaded,smoothed,41.538,0.5000
amr1,loaded,smoothed,41.568,0.5000
amr1,loaded,smoothed,41.604,0.5000
amr1,loaded,smoothed,41.631,0.5000
amr1,loaded,smoothed,41.661,0.5000
amr1,loaded,smoothed,41.689,0.5000
amr1,loaded,smoothed,41.721,0.5000
amr1,loaded,smoothed,41.750,0.5000
amr1,loaded,smoothed,41.783,0.5000
amr1,loaded,smoothed,41.811,0.5000
amr1,loaded,smoothed,41.840,0.5000
amr1,loaded,smoothed,41.873,0.5000
amr1,loaded,smoothed,41.901,0.5000
amr1,loaded,smoothed,41.931,0.5000
amr1,loaded,smoothed,41.960,0.5000
amr1,loaded,smoothed,41.980,0.5000
amr1,loaded,smoothed,42.011,0.5000
amr1,loaded,smoothed,42.032,0.5000
amr1,loaded,smoothed,42.055,0.5000
amr1,loaded,smoothed,42.084,0.5000
amr1,loaded,smoothed,42.109,0.5000
amr1,loaded,smoothed,42.139,0.5000
amr1,loaded,smoothed,42.167,0.5000
amr1,loaded,smoothed,42.197,0.5000
amr1,loaded,smoothed,42.226,0.5000
amr1,loaded,smoothed,42.258,0.5000
amr1,loaded,smoothed,42.289,0.5000
amr1,loaded,smoothed,42.323,0.5000
amr1,loaded,smoothed,42.354,0.5000
amr1,loaded,smoothed,42.383,0.5000
amr1,loaded,smoothed,42.414,0.5000
amr1,loaded,smoothed,42.446,0.5000
amr1,loaded,smoothed,42.477,0.5000
amr1,loaded,smoothed,42.509,0.5000
amr1,loaded,smoothed,42.543,0.5000
amr1,loaded,smoothed,42.577,0.5000
amr1,loaded,smoothed,42.611,0.5000
amr1,loaded,smoothed,42.643,0.5000
amr1,loaded,smoothed,42.675,0.5000
amr1,loaded,smoothed,42.705,0.5000
amr1,loaded,smoothed,42.737,0.5000
amr1,loaded,smoothed,42.768,0.5000
amr1,loaded,smoothed,42.800,0.5000
amr1,loaded,smoothed,42.826,0.5000
amr1,loaded,smoothed,42.858,0.5000
amr1,loaded,smoothed,42.893,0.5000
amr1,loaded,smoothed,42.926,0.5000
amr1,loaded,smoothed,42.962,0.5000
amr1,loaded,smoothed,42.992,0.5000
amr1,loaded,smoothed,43.022,0.5000
amr1,loaded,smoothed,43.056,0.5000
amr1,loaded,smoothed,43.086,0.5000
amr1,loaded,smoothed,43.121,0.5000
amr1,loaded,smoothed,43.152,0.5000
amr1,loaded,smoothed,43.181,0.5000
amr1,loaded,smoothed,43.214,0.5000
amr1,loaded,smoothed,43.245,0.5000
amr1,loaded,smoothed,43.278,0.5000
amr1,loaded,smoothed,43.311,0.5000
amr1,loaded,smoothed,43.346,0.5000
amr1,loaded,smoothed,43.381,0.5000
amr1,loaded,smoothed,43.411,0.5000
amr1,loaded,smoothed,43.439,0.5000
amr1,loaded,smoothed,43.471,0.5000
amr1,loaded,smoothed,43.500,0.5000
amr1,loaded,smoothed,43.535,0.5000
amr1,loaded,smoothed,43.566,0.5000
amr1,loaded,smoothed,43.598,0.5000
amr1,loaded,smoothed,43.631,0.5000
amr1,loaded,smoothed,43.668,0.5000
amr1,loaded,smoothed,43.701,0.5000
amr1,loaded,smoothed,43.736,0.5000
amr1,loaded,smoothed,43.766,0.5000
amr1,loaded,smoothed,43.796,0.5000
amr1,loaded,smoothed,43.826,0.5000
amr1,loaded,smoothed,43.856,0.5000
amr1,loaded,smoothed,43.893,0.5000
amr1,loaded,smoothed,43.926,0.5000
amr1,loaded,smoothed,43.962,0.5000
amr1,loaded,smoothed,43.997,0.5000
amr1,loaded,smoothed,44.028,0.5000
amr1,loaded,smoothed,44.055,0.5000
amr1,loaded,smoothed,44.085,0.5000
amr1,loaded,smoothed,44.115,0.5000
amr1,loaded,smoothed,44.145,0.5000
amr1,loaded,smoothed,44.176,0.5000
amr1,loaded,smoothed,44.204,0.5000
amr1,loaded,smoothed,44.234,0.5000
amr1,loaded,smoothed,44.262,0.5000
amr1,loaded,smoothed,44.293,0.5000
amr1,loaded,smoothed,44.324,0.5000
amr1,loaded,smoothed,44.353,0.5000
amr1,loaded,smoothed,44.382,0.5000
amr1,loaded,smoothed,44.407,0.5000
amr1,loaded,smoothed,44.439,0.5000
amr1,loaded,smoothed,44.471,0.5000
amr1,loaded,smoothed,44.498,0.5000
amr1,loaded,smoothed,44.515,0.5000
amr1,loaded,smoothed,44.536,0.5000
amr1,loaded,smoothed,44.562,0.5000
amr1,loaded,smoothed,44.586,0.5000
amr1,loaded,smoothed,44.614,0.5000
amr1,loaded,smoothed,44.641,0.5000
amr1,loaded,smoothed,44.668,0.5000
amr1,loaded,smoothed,44.698,0.5000
amr1,loaded,smoothed,44.728,0.5000
amr1,loaded,smoothed,44.757,0.5000
amr1,loaded,smoothed,44.789,0.5000
amr1,loaded,smoothed,44.818,0.5000
amr1,loaded,smoothed,44.844,0.5000
amr1,loaded,smoothed,44.876,0.5000
amr1,loaded,smoothed,44.907,0.5000
amr1,loaded,smoothed,44.940,0.5000
amr1,loaded,smoothed,44.970,0.5000
amr1,loaded,smoothed,45.003,0.5000
amr1,loaded,smoothed,45.035,0.5000
amr1,loaded,smoothed,45.069,0.5000
amr1,loaded,smoothed,45.099,0.5000
amr1,loaded,smoothed,45.129,0.5000
amr1,loaded,smoothed,45.164,0.5000
amr1,loaded,smoothed,45.198,0.5000
amr1,loaded,smoothed,45.229,0.5000
amr1,loaded,smoothed,45.261,0.5000
amr1,loaded,smoothed,45.295,0.5000
amr1,loaded,smoothed,45.329,0.5000
amr1,loaded,smoothed,45.364,0.5000
amr1,loaded,smoothed,45.398,0.5000
amr1,loaded,smoothed,45.431,0.5000
amr1,loaded,smoothed,45.462,0.5000
amr1,loaded,smoothed,45.497,0.5000
amr1,loaded,smoothed,45.531,0.5000
amr1,loaded,smoothed,45.565,0.5000
amr1,loaded,smoothed,45.597,0.5000
amr1,loaded,smoothed,45.626,0.5000
amr1,loaded,smoothed,45.659,0.5000
amr1,loaded,smoothed,45.690,0.5000
amr1,loaded,smoothed,45.722,0.5000
amr1,loaded,smoothed,45.759,0.5000
amr1,loaded,smoothed,45.794,0.5000
amr1,loaded,smoothed,45.826,0.5000
amr1,loaded,smoothed,45.859,0.5000
amr1,loaded,smoothed,45.892,0.5000
amr1,loaded,smoothed,45.928,0.5000
amr1,loaded,smoothed,45.962,0.5000
amr1,loaded,smoothed,45.996,0.5000
amr1,loaded,smoothed,46.033,0.5000
amr1,loaded,smoothed,46.066,0.5000
amr1,loaded,smoothed,46.101,0.4600
amr1,loaded,smoothed,46.134,0.4200
amr1,loaded,smoothed,46.165,0.3800
amr1,loaded,smoothed,46.200,0.3400
amr1,loaded,smoothed,46.232,0.3000
amr1,loaded,smoothed,46.265,0.2600
amr1,loaded,smoothed,46.298,0.2200
amr1,loaded,smoothed,46.327,0.1800
amr1,loaded,smoothed,46.355,0.1400
amr1,loaded,smoothed,46.379,0.1000
amr1,loaded,smoothed,46.408,0.0600
amr1,loaded,smoothed,46.433,0.0200
amr1,loaded,smoothed,46.459,0.0000
amr1,loaded,smoothed,46.489,0.0000
amr1,loaded,smoothed,46.518,0.0000
amr1,loaded,smoothed,46.550,0.0000
amr1,loaded,smoothed,46.576,0.0000
amr1,loaded,smoothed,46.602,0.0000
amr1,loaded,smoothed,46.628,0.0000
amr1,loaded,smoothed,46.656,0.0000
amr1,loaded,smoothed,46.682,0.0000
amr1,loaded,smoothed,46.713,0.0000
amr1,loaded,smoothed,46.739,0.0000
