t,separation_m
40.151,3.6420
40.163,3.6353
40.172,3.6353
40.183,3.6286
40.192,3.6286
40.203,3.6220
40.212,3.6220
40.224,3.6153
40.234,3.6153
40.244,3.6087
40.253,3.6087
40.263,3.6021
40.272,3.6021
40.283,3.5955
40.294,3.5955
40.304,3.5890
40.313,3.5890
40.324,3.5825
40.332,3.5825
40.343,3.5760
40.353,3.5760
40.363,3.5696
40.372,3.5696
40.385,3.5632
40.392,3.5632
40.403,3.5568
40.413,3.5568
40.422,3.5504
40.432,3.5504
40.444,3.5441
40.452,3.5441
40.463,3.5378
40.473,3.5378
40.483,3.5315
40.492,3.5315
40.503,3.5253
40.513,3.5253
40.523,3.5191
40.532,3.5191
40.544,3.5129
40.551,3.5129
40.563,3.5067
40.574,3.5067
40.583,3.5006
40.594,3.5006
40.603,3.4945
40.611,3.4945
40.623,3.4885
40.633,3.4885
40.644,3.4825
40.653,3.4825
40.664,3.4765
40.672,3.4765
40.684,3.4705
40.695,3.4705
40.705,3.4646
40.713,3.4646
40.723,3.4587
40.732,3.4587
40.744,3.4528
40.752,3.4528
40.763,3.4470
40.772,3.4470
40.783,3.4412
40.794,3.4412
40.804,3.4354
40.813,3.4354
40.824,3.4296
40.833,3.4296
40.843,3.4239
40.853,3.4239
40.864,3.4183
40.872,3.4183
40.883,3.4126
40.891,3.4126
40.904,3.4070
40.913,3.4070
40.922,3.4014
40.932,3.4014
40.943,3.3959
40.951,3.3959
40.963,3.3904
40.972,3.3904
40.983,3.3849
40.992,3.3849
41.004,3.3795
41.013,3.3795
41.024,3.3740
41.030,3.3740
41.043,3.3687
41.051,3.3687
41.064,3.3633
41.072,3.3633
41.083,3.3580
41.093,3.3580
41.103,3.3528
41.111,3.3528
41.123,3.3475
41.134,3.3475
41.145,3.3423
41.152,3.3423
41.164,3.3372
41.172,3.3372
41.184,3.3320
41.193,3.3320
41.203,3.3269
41.212,3.3269
41.223,3.3219
41.232,3.3219
41.244,3.3168
41.253,3.3168
41.265,3.3119
41.273,3.3119
41.284,3.3069
41.292,3.3069
41.303,3.3020
41.312,3.3020
41.323,3.2971
41.332,3.2971
41.343,3.2923
41.351,3.2923
41.364,3.2875
41.372,3.2875
41.383,3.2827
41.393,3.2827
41.404,3.2780
41.413,3.2780
41.424,3.2733
41.432,3.2733
41.444,3.2686
41.453,3.2686
41.465,3.2640
41.472,3.2640
41.483,3.2594
41.493,3.2594
41.503,3.2549
41.512,3.2549
41.520,3.2504
41.532,3.2504
41.544,3.2459
41.553,3.2459
41.563,3.2415
41.576,3.2415
41.583,3.2371
41.592,3.2371
41.603,3.2327
41.613,3.2327
41.623,3.2284
41.632,3.2284
41.643,3.2241
41.653,3.2241
41.665,3.2199
41.673,3.2199
41.683,3.2157
41.692,3.2157
41.704,3.2115
41.712,3.2115
41.724,3.2074
41.732,3.2074
41.743,3.2034
41.752,3.2034
41.764,3.1993
41.772,3.1993
41.784,3.1953
41.792,3.1953
41.804,3.1914
41.812,3.1914
41.823,3.1874
41.832,3.1874
41.844,3.1836
41.851,3.1836
41.863,3.1797
41.872,3.1797
41.883,3.1759
41.893,3.1759
41.904,3.1722
41.912,3.1722
41.923,3.1685
41.932,3.1685
41.943,3.1648
41.952,3.1648
41.963,3.1612
41.972,3.1612
41.984,3.1576
41.992,3.1576
42.003,3.1540
42.012,3.1540
42.025,3.1505
42.033,3.1505
42.044,3.1471
42.052,3.1471
42.062,3.1436
42.072,3.1436
42.083,3.1403
42.093,3.1403
42.104,3.1369
42.113,3.1369
42.123,3.1336
42.132,3.1336
42.143,3.1304
42.152,3.1304
42.164,3.1272
42.172,3.1272
42.183,3.1240
42.192,3.1240
42.203,3.1209
42.212,3.1209
42.223,3.1178
42.233,3.1178
42.243,3.1147
42.253,3.1147
42.263,3.1117
42.272,3.1117
42.284,3.1088
42.292,3.1088
42.303,3.1059
42.312,3.1059
42.323,3.1030
42.332,3.1030
42.344,3.1002
42.352,3.1002
42.363,3.0974
42.373,3.0974
42.382,3.0947
42.393,3.0947
42.402,3.0920
42.412,3.0920
42.424,3.0894
42.432,3.0894
42.443,3.0868
42.453,3.0868
42.463,3.0842
42.473,3.0842
42.483,3.0818
42.494,3.0818
42.504,3.0793
42.512,3.0793
42.524,3.0770
42.534,3.0770
42.543,3.0746
42.551,3.0746
42.564,3.0724
42.570,3.0724
42.583,3.0702
42.592,3.0702
42.603,3.0680
42.612,3.0680
42.624,3.0659
42.632,3.0659
42.643,3.0639
42.652,3.0639
42.663,3.0619
42.672,3.0619
42.684,3.0600
42.692,3.0600
42.707,3.0582
42.711,3.0582
42.724,3.0564
42.732,3.0564
42.745,3.0547
42.752,3.0547
42.763,3.0530
42.773,3.0530
42.783,3.0514
42.792,3.0514
42.804,3.0498
42.812,3.0498
42.823,3.0483
42.832,3.0483
42.843,3.0469
42.852,3.0469
42.863,3.0455
42.872,3.0455
42.883,3.0442
42.893,3.0442
42.903,3.0429
42.912,3.0429
42.924,3.0417
42.932,3.0417
42.943,3.0405
42.952,3.0405
42.964,3.0394
42.972,3.0394
42.983,3.0384
42.993,3.0384
43.005,3.0374
43.011,3.0374
43.025,3.0364
43.033,3.0364
43.043,3.0355
43.053,3.0355
43.062,3.0346
43.072,3.0346
43.084,3.0338
43.093,3.0338
43.105,3.0330
43.112,3.0330
43.125,3.0323
43.131,3.0323
43.144,3.0316
43.154,3.0316
43.163,3.0309
43.172,3.0309
43.182,3.0303
43.193,3.0303
43.203,3.0297
43.212,3.0297
43.224,3.0291
43.232,3.0291
43.243,3.0286
43.252,3.0286
43.263,3.0281
43.272,3.0281
43.284,3.0276
43.292,3.0276
43.304,3.0272
43.311,3.0272
43.323,3.0268
43.333,3.0268
43.342,3.0264
43.353,3.0264
43.364,3.0260
43.373,3.0260
43.383,3.0256
43.392,3.0256
43.403,3.0253
43.412,3.0253
43.424,3.0250
43.433,3.0250
43.443,3.0248
43.452,3.0248
43.463,3.0245
43.472,3.0245
43.483,3.0243
43.493,3.0243
43.503,3.0241
43.513,3.0241
43.523,3.0239
43.533,3.0239
43.544,3.0237
43.553,3.0237
43.564,3.0236
43.572,3.0236
43.583,3.0234
43.593,3.0234
43.603,3.0233
43.612,3.0233
43.623,3.0232
43.634,3.0232
43.643,3.0231
43.653,3.0231
43.664,3.0230
43.672,3.0230
43.683,3.0229
43.692,3.0229
43.703,3.0229
43.712,3.0229
43.724,3.0228
43.736,3.0228
43.744,3.0228
43.752,3.0228
43.764,3.0227
43.772,3.0227
43.785,3.0227
43.793,3.0227
43.803,3.0226
43.813,3.0226
43.824,3.0226
43.832,3.0226
43.843,3.0226
43.853,3.0226
43.863,3.0226
43.873,3.0226
43.887,3.0226
43.893,3.0226
43.903,3.0226
43.912,3.0226
43.923,3.0226
43.932,3.0226
43.943,3.0226
43.955,3.0226
43.967,3.0226
43.973,3.0226
43.983,3.0226
43.996,3.0226
44.003,3.0226
44.012,3.0226
44.026,3.0226
44.034,3.0226
44.043,3.0226
44.052,3.0226
44.064,3.0226
44.071,3.0226
44.083,3.0226
44.093,3.0226
44.103,3.0226
44.111,3.0226
44.125,3.0226
44.132,3.0226
44.143,3.0226
44.152,3.0226
44.163,3.0226
44.173,3.0226
44.182,3.0226
44.193,3.0226
44.203,3.0226
44.212,3.0226
44.222,3.0226
44.232,3.0226
44.245,3.0226
44.252,3.0226
44.264,3.0226
44.272,3.0226
44.284,3.0226
44.293,3.0226
44.303,3.0226
44.315,3.0226
44.323,3.0226
44.333,3.0226
44.343,3.0226
44.351,3.0226
44.364,3.0226
44.370,3.0226
44.383,3.0226
44.392,3.0226
44.403,3.0226
44.414,3.0226
44.423,3.0226
44.433,3.0226
44.444,3.0226
44.452,3.0226
44.464,3.0226
44.472,3.0226
44.483,3.0226
44.494,3.0226
44.503,3.0226
44.512,3.0226
44.524,3.0226
44.532,3.0226
44.543,3.0226
44.552,3.0226
44.564,3.0226
44.572,3.0226
44.583,3.0226
44.593,3.0226
44.604,3.0226
44.612,3.0226
44.623,3.0226
44.631,3.0226
44.644,3.0226
44.652,3.0226
44.663,3.0226
44.672,3.0226
44.683,3.0226
44.691,3.0226
44.703,3.0226
44.712,3.0226
44.723,3.0226
44.733,3.0226
44.742,3.0226
44.753,3.0226
44.763,3.0226
44.773,3.0226
44.780,3.0226
44.792,3.0226
44.803,3.0226
44.813,3.0226
44.824,3.0226
44.834,3.0226
44.843,3.0226
44.853,3.0226
44.864,3.0226
44.872,3.0226
44.883,3.0226
44.893,3.0226
44.903,3.0226
44.913,3.0226
44.923,3.0226
44.932,3.0226
44.943,3.0226
44.952,3.0226
44.961,3.0226
44.973,3.0226
44.984,3.0226
44.993,3.0226
45.004,3.0226
45.008,3.0226
45.024,3.0226
45.032,3.0226
45.043,3.0226
45.050,3.0226
45.063,3.0226
45.073,3.0226
45.083,3.0226
45.092,3.0226
45.103,3.0226
45.109,3.0226
45.124,3.0226
45.133,3.0226
45.143,3.0226
45.152,3.0226
45.163,3.0226
45.172,3.0226
45.183,3.0226
45.192,3.0226
45.203,3.0226
45.212,3.0226
45.223,3.0226
45.232,3.0226
45.243,3.0226
45.252,3.0226
45.263,3.0226
45.273,3.0226
45.284,3.0226
45.293,3.0226
45.303,3.0226
45.312,3.0226
45.324,3.0226
45.333,3.0226
45.343,3.0226
45.353,3.0226
45.364,3.0226
45.373,3.0226
45.383,3.0226
45.392,3.0226
45.404,3.0226
45.412,3.0226
45.424,3.0226
45.432,3.0226
45.443,3.0226
45.451,3.0226
45.463,3.0226
45.473,3.0226
45.484,3.0226
45.494,3.0226
45.504,3.0226
45.512,3.0226
45.524,3.0226
45.532,3.0226
45.541,3.0226
45.552,3.0226
45.566,3.0226
45.572,3.0226
45.583,3.0226
45.591,3.0226
45.603,3.0226
45.612,3.0226
45.624,3.0226
45.632,3.0226
45.644,3.0226
45.651,3.0226
45.661,3.0226
45.673,3.0226
45.683,3.0226
45.692,3.0226
45.704,3.0226
45.712,3.0226
45.723,3.0226
45.732,3.0226
45.743,3.0226
45.752,3.0226
45.763,3.0226
45.772,3.0226
45.784,3.0226
45.792,3.0226
45.804,3.0226
45.812,3.0226
45.824,3.0226
45.832,3.0226
45.841,3.0226
45.852,3.0226
45.864,3.0226
45.872,3.0226
45.883,3.0226
45.892,3.0226
45.903,3.0226
45.913,3.0226
45.923,3.0226
45.932,3.0226
45.943,3.0226
45.952,3.0226
45.964,3.0226
45.973,3.0226
45.984,3.0226
45.993,3.0226
46.003,3.0226
46.012,3.0226
46.024,3.0226
46.032,3.0226
46.044,3.0226
46.053,3.0226
46.064,3.0226
46.072,3.0226
46.083,3.0226
46.093,3.0226
46.103,3.0226
46.112,3.0226
46.124,3.0226
46.132,3.0226
46.143,3.0226
46.152,3.0226
46.164,3.0226
46.172,3.0226
46.183,3.0226
46.192,3.0226
